,,,,,,,
filename,question,category,answer,empathy,reassurance,humour,persuasion
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,Efficient? Hmm.,general,And so how do we? How do we? How do I do? I don't. I'm the minimum effective dose guy. I want to do the least amount of damn work and get the. Most out of that. So I'm not going to the gym for 3 h. I'm going for the minimum amount that I can get. Get the the results that I'm after. Right? So.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,"Mason. I'm just gonna tell you dude every Monday I have accountability call at one pm, okay? And it's agents who report back to me. Sometimes there's lots, sometimes there's a little, but when they're on that call.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,"Okay, how many listings we got? How many buyer agreements we got signed? How many under contract.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,"What's your good news this morning, Kathy?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,"Okay. Now, how predictable is the best play that you've had like? Do you have a proven play that, you know picks up 10 yards every damn time.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,Okay. So why am I going to bet on a turnover? I have no control in making that happen. In most cases.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (27).txt,You know what I mean?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,How are you?,general,"Good, good! How you doing.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,How are you?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Yeah, where are you? In? Where Catawba or something?",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,Yeah. But where? Where were the sunglasses baptized again.,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,Um. And what was it you you said Alabama right? Wasn't that like your favorite.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Because Lulu's is the original. Lulu's, is there? So that's Jimmy Buffett's sister.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Oh, really, Lulu's, huh! How have we not been to Lulu's? I don't know, you know, about that.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"I'm 50, right? So.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,Do that stuff? Um!,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Because everything he's saying is exactly that, right? Like it's it's all like.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Hey? You know, are you gonna do this? Or are you gonna do this? Are you gonna.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Talk about doing it, or are you going to do it like stop wasting it? You know what I mean. So.",general,Right.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,He's not going to recruit right? So he's he's somebody there.,recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,So can you like? I'll touched on it a little bit as far as like.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"The lead. Gen. Stuff. Um, what? What? Exactly. I I mean.",leads,Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"I know we don't have a ton of time, but, like, what? What does that look like?",results/timeline,"Yeah, yeah. Yeah, so yeah, I'll walk you through it. So. The the thing that's working right now is is again, you know. Chat Gpt and AI has helped us. Just improve and improve and improve. And you know, before there's a little internal knowledge of marketing that we always had that allowed us to be, you know, kind of creative in our approach. But now we run things through, chat, gpt. So we take the top. 2 or 3 markets, run it through, Chat Gpt, find out who the real people are that are buying right now like that's the. That's the part of the secret sauce, like, when you can identify that 45% of people that bought this year in your market. That came from out these 3 States, and they moved here for this reason, and these are their hopes, fears, desires, concerns. Um, you can create content. That's very specific to talking to those people like for Frisco. It's like. 45% moved from out of State into Texas if they move, and if they're moving to Frisco. They're a dual income family kids, you know, Middle, you know, usually elementary age. Um moving from California, Washington, or Oregon. So you can create content. That's like. The top 3 incentives you should know about. If you're moving from California to Frisco, Texas, like. That's a very. Like, Oh, my God! That's for me type of content piece. But you, when you, when you run this all through Chat Gpt, get clear on who those are. Then you could create content. That's super relevant. And now. They're more likely to respond to call text or email. They're like, Oh, my God, this is my guy like it. It just makes it easier for you to connect with someone and build trust when you haven't ever spoke to them. The, you know, if we get you a hundred leads at 3 to $5 cost per lead, which is what we'll do. Um, and it'll be probably less, because your average sale price a little less, is usually a little bit less. So. 3 bucks a lead. You're talking about a hundred leads. If you talk to 30 of those people, you're gonna you're gonna sell something. You're gonna probably sell one or 2. Um. But the rest of those people, the 70%. Nobody else ever creates a system for how to help you convert those like you could put drips. And you know, text message. And there's behavioral things that they do that. Would, you know if they you know, they haven't been to the site 3 weeks, and they come back and. Um, you know. Yeah, they're back in real estate mode, and you've never spoke to them. Yeah, you should call them so. It's gonna you know, and it's gonna send a text automatically, like. Those are helping with conversion, but like an actual strategy for building trust and positioning you as the expert. So they respond to a call text or email, nobody does that. And so. That you know the the you know. We take you step by step through strategically figuring it out. What are you know? What are the incentives that maybe you're in the marketplace? We can bake into the ad. We go through all of that. But. I think it's the strategy on the back end, you know. And again I can teach this. I can say all this, but if you don't shoot the videos. There's not a lot I can do for you right. But like, if we give you 10 videos to put in that, follow up sequence, you know, 3 months from now you're going to be closing people that that watch videos and think you're a superhero. You know. They look at you like a celebrity. And so, and then, you know, it's like here in Frisco, like when I ran this through Chat gpt. It's it was like another 40 something percent or local area movers moving from the colony. Carrollton and one other city. And the reason those people are moving from there to Frisco is the school district, and I was like that makes total sense. I should know that. But I didn't really know, and I didn't know what percentage of the market it made up. And so, you know, you can talk, you know. Now you can create content speaking directly to those people. And it's. You know you don't know it. You know, the person moving from California is not gonna click on the the top. 3 things you should know before you ever put your kids in Frisco school district right like that. They're they're gonna skip that one. But that person is gonna click on it right? So. So we're just creating more meaningful content and and giving you better chance of. Of creating more of an inbound strategy than outbound. And so, you know, you can turn this up. You can turn it down. You can turn it off. Don't recommend turning it off. That's what most people get real busy and turn it off. And I'm like, that's the last thing you ever want to do. But that's just one pillar, you know. And and you know, we can do that multiple times in different angles and stuff like that. So. It just, you know it's a low cost super land, and it creates a seller and a buyer. So a lot of you know, for the ones that we know that are moving from Carrollton and and the colony that want to get their kids in Frisco school district. Those people still have a house to sell. So now we're creating a listing and a buyer. And so it just. It's the. It's the best thing I've ever seen work, and it works in every market because. Because we're not. It's not beholden to just. One type of ad, or just one big wide top of funnel where we're looking at who's buying today because not everybody is. And the people that are fence sitting. When you show them an incentive of 3.9% financing on new construction that's going to get that person to look where maybe they had not been looking. So you can create a market to a certain extent. And so it just, you know, it's just being strategic with, you know, the tools that we have today to make things more efficient and and um. You know, we implement it. That's the other thing like the big step for us. When I was coming back from Puerto Rico I've had 50 employees. I did not like it, so you know I'm not. I wouldn't, but but because. I've got this core team of really badass people. That I don't ever want to not have to, you know. Like wave my magic magic wand and make something created for me. Cause like. That's the where you how you feel right now. Not having your person is like man. I used to have someone I could just throw this to, and they would do it right like. Like when you don't have that person. It's like being naked like you're like, man, mom, fucking. Have to do this myself. Figure it out. That's the feeling you get.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Jay, when did you um train Braden on? How to run these ads was? Were you.",leads,Dude he was doing these. He was doing these Thursday calls. And it was. It's probably been 4 years now.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"What we don't want is you getting overwhelmed with all this shit at once? I say, let's get you on boarded.",onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"The dude is a freak, right? And he's the nicest person on the planet. You wouldn't think that.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"When you just know like the story. Right? You're just like, oh, this guy's too good, too cocky for me, like whatever.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,I don't do any of the bullshit right? So you know that.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,I want to do it to where? At?,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,Is he? Is he a coach?,support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Right, and then he's like, Hey, you should do this, hey? You should do that, hey? You should do this.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,Right? So that's why I love real estate is because I have the same brain.,market/geography,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"He goes. Couldn't you give us something better? He goes. Yeah, but you just learned how to get gross. Sit down and shut up.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (28).txt,"Yeah, Jay, is there anything you've heard of around that cause? I um.",general,"For some for, and this is a more of a guess, anything, but for for some reason, I'm thinking it's it's 60. It's 6 months. Um that there's there. You don't come back. Under the same. You know what you had before, I think. You could always ask them for an exception. But.",FALSE,FALSE,FALSE,FALSE
